state	collection_date	n	n_sgtf	n_b117	n_seq	n_sgtf_seq
MN	2020-11-26	4	0	0	0	0
MN	2020-11-27	2	0	0	0	0
MN	2020-11-28	3	0	0	0	0
MN	2020-11-30	1	0	0	0	0
MN	2020-12-01	7	0	0	0	0
MN	2020-12-02	1	0	0	0	0
MN	2020-12-03	11	0	0	0	0
MN	2020-12-04	1	0	0	0	0
MN	2020-12-05	2	0	0	0	0
MN	2020-12-07	2	0	0	0	0
MN	2020-12-08	9	0	0	0	0
MN	2020-12-10	6	0	0	0	0
MN	2020-12-11	1	0	0	0	0
MN	2020-12-12	3	0	0	0	0
MN	2020-12-13	1	0	0	0	0
MN	2020-12-14	1	0	0	0	0
MN	2020-12-15	4	0	0	0	0
MN	2020-12-17	5	0	0	0	0
MN	2020-12-21	1	0	0	0	0
MN	2020-12-22	5	0	0	0	0
MN	2020-12-23	1	0	0	0	0
MN	2020-12-26	2	0	0	0	0
MN	2020-12-27	2	0	0	0	0
MN	2020-12-28	1	0	0	0	0
MN	2020-12-29	2	0	0	0	0
MN	2020-12-31	1	1	1	1	1
MN	2021-01-02	1	0	0	1	0
MN	2021-01-03	2	0	0	1	0
MN	2021-01-04	1	0	0	0	0
MN	2021-01-06	2	0	0	1	0
MN	2021-01-07	5	0	0	0	0
MN	2021-01-08	9	0	0	0	0
MN	2021-01-09	7	0	0	0	0
MN	2021-01-10	8	0	0	0	0
MN	2021-01-11	20	0	1	3	0
MN	2021-01-12	12	0	0	2	0
MN	2021-01-13	11	0	0	0	0
MN	2021-01-14	9	0	0	0	0
MN	2021-01-15	11	0	0	0	0
MN	2021-01-16	8	2	0	0	0
MN	2021-01-17	11	0	0	0	0
MN	2021-01-18	8	0	0	0	0
MN	2021-01-19	9	0	0	0	0
MN	2021-01-20	6	0	0	0	0
MN	2021-01-21	13	0	0	0	0
MN	2021-01-22	9	0	0	0	0
MN	2021-01-23	4	0	0	0	0
MN	2021-01-24	7	0	0	0	0
MN	2021-01-25	9	0	0	0	0
MN	2021-01-26	12	0	0	0	0
MN	2021-01-27	11	1	0	0	0
MN	2021-01-28	5	0	0	0	0
MO	2020-09-08	3	0	0	0	0
MO	2020-09-14	1	0	0	0	0
MO	2020-09-15	4	0	0	0	0
MO	2020-09-19	1	0	0	0	0
MO	2020-09-22	2	0	0	0	0
MO	2020-09-24	1	0	0	0	0
MO	2020-09-26	1	0	0	0	0
MO	2020-09-28	1	0	0	0	0
MO	2020-09-30	2	0	0	0	0
MO	2020-10-01	1	0	0	0	0
MO	2020-10-03	3	0	0	0	0
MO	2020-10-05	1	0	0	0	0
MO	2020-10-06	1	0	0	0	0
MO	2020-10-08	2	0	0	0	0
MO	2020-10-10	1	0	0	0	0
MO	2020-10-13	3	0	0	0	0
MO	2020-10-15	1	0	0	0	0
MO	2020-10-16	1	0	0	0	0
MO	2020-10-19	1	0	0	0	0
MO	2020-10-20	1	0	0	0	0
MO	2020-10-21	2	0	0	0	0
MO	2020-10-22	1	0	0	0	0
MO	2020-10-24	1	0	0	0	0
MO	2020-10-25	3	0	0	0	0
MO	2020-10-27	2	0	0	0	0
MO	2020-10-29	2	0	0	0	0
MO	2020-11-02	1	0	0	0	0
MO	2020-11-03	7	0	0	0	0
MO	2020-11-04	2	0	0	0	0
MO	2020-11-05	4	0	0	0	0
MO	2020-11-06	1	0	0	0	0
MO	2020-11-07	2	0	0	0	0
MO	2020-11-09	1	0	0	0	0
MO	2020-11-10	5	0	0	0	0
MO	2020-11-11	3	0	0	0	0
MO	2020-11-12	6	0	0	0	0
MO	2020-11-13	1	0	0	0	0
MO	2020-11-14	1	0	0	0	0
MO	2020-11-15	1	0	0	0	0
MO	2020-11-16	2	0	0	0	0
MO	2020-11-17	5	0	0	0	0
MO	2020-11-18	1	0	0	0	0
MO	2020-11-19	6	0	0	0	0
MO	2020-11-20	1	0	0	0	0
MO	2020-11-22	1	0	0	0	0
MO	2020-11-23	5	0	0	0	0
MO	2020-11-24	4	0	0	0	0
MO	2020-11-25	3	0	0	0	0
MO	2020-11-30	2	0	0	0	0
MO	2020-12-01	6	0	0	0	0
MO	2020-12-02	1	0	0	0	0
MO	2020-12-03	2	0	0	0	0
MO	2020-12-07	1	0	0	0	0
MO	2020-12-08	2	0	0	0	0
MO	2020-12-09	1	0	0	0	0
MO	2020-12-10	5	0	0	0	0
MO	2020-12-11	2	0	0	0	0
MO	2020-12-14	2	0	0	0	0
MO	2020-12-15	4	0	0	0	0
MO	2020-12-17	2	0	0	0	0
MO	2020-12-18	1	0	0	0	0
MO	2020-12-19	3	0	0	0	0
MO	2020-12-21	2	0	0	0	0
MO	2020-12-23	1	0	0	0	0
MO	2020-12-26	2	0	0	0	0
MO	2020-12-27	1	0	0	0	0
MO	2020-12-28	3	0	0	0	0
MO	2020-12-29	2	0	0	0	0
MO	2020-12-30	4	0	0	0	0
MO	2020-12-31	2	0	0	0	0
MO	2021-01-02	1	0	0	1	0
MO	2021-01-03	1	0	0	1	0
MO	2021-01-04	3	0	0	1	0
MO	2021-01-05	3	0	0	0	0
MO	2021-01-06	2	0	0	1	0
MO	2021-01-07	4	0	0	0	0
MO	2021-01-08	2	0	0	0	0
MO	2021-01-10	2	0	0	1	0
MO	2021-01-11	2	0	0	1	0
MO	2021-01-12	5	0	0	0	0
MO	2021-01-13	5	0	0	0	0
MO	2021-01-14	1	0	0	0	0
MO	2021-01-15	3	0	0	0	0
MO	2021-01-18	1	0	0	0	0
MO	2021-01-19	2	0	0	0	0
MO	2021-01-28	1	0	0	0	0
MS	2020-09-08	2	0	0	0	0
MS	2020-09-10	2	0	0	0	0
MS	2020-09-15	2	0	0	0	0
MS	2020-09-22	1	0	0	0	0
MS	2020-09-29	1	0	0	0	0
MS	2020-10-01	2	0	0	0	0
MS	2020-10-02	1	0	0	0	0
MS	2020-10-05	1	0	0	0	0
MS	2020-10-06	2	0	0	0	0
MS	2020-10-07	1	0	0	0	0
MS	2020-10-15	1	0	0	0	0
MS	2020-10-20	3	0	0	0	0
MS	2020-10-23	2	0	0	0	0
MS	2020-10-27	2	0	0	0	0
MS	2020-10-28	3	0	0	0	0
MS	2020-10-29	1	0	0	0	0
MS	2020-10-30	1	0	0	0	0
MS	2020-10-31	1	0	0	0	0
MS	2020-11-04	1	0	0	0	0
MS	2020-11-05	1	0	0	0	0
MS	2020-11-07	1	0	0	0	0
MS	2020-11-09	1	0	0	0	0
MS	2020-11-10	6	0	0	0	0
MS	2020-11-11	2	0	0	0	0
MS	2020-11-14	1	0	0	0	0
MS	2020-11-17	3	0	0	0	0
MS	2020-11-18	3	0	0	0	0
MS	2020-11-19	2	0	0	0	0
MS	2020-11-23	3	0	0	0	0
MS	2020-11-25	1	0	0	0	0
MS	2020-11-27	2	0	0	0	0
MS	2020-11-30	1	0	0	0	0
MS	2020-12-01	2	0	0	0	0
MS	2020-12-03	1	0	0	0	0
MS	2020-12-04	1	0	0	0	0
MS	2020-12-07	1	0	0	0	0
MS	2020-12-08	2	0	0	0	0
MS	2020-12-09	2	0	0	0	0
MS	2020-12-10	3	0	0	0	0
MS	2020-12-12	1	0	0	0	0
MS	2020-12-14	1	0	0	0	0
MS	2020-12-15	6	0	0	0	0
MS	2020-12-16	1	0	0	0	0
MS	2020-12-17	9	0	0	0	0
MS	2020-12-19	2	0	0	0	0
MS	2020-12-21	1	0	0	0	0
MS	2020-12-22	10	0	0	0	0
MS	2020-12-23	2	0	0	0	0
MS	2020-12-24	2	0	0	0	0
MS	2020-12-27	1	0	0	0	0
MS	2020-12-28	1	0	0	0	0
MS	2020-12-29	3	0	0	0	0
MS	2020-12-31	3	0	0	0	0
MS	2021-01-02	1	0	0	1	0
MS	2021-01-03	5	0	0	2	0
MS	2021-01-05	4	0	0	0	0
MS	2021-01-06	1	0	0	1	0
MS	2021-01-07	1	0	0	0	0
MS	2021-01-09	2	0	0	0	0
MS	2021-01-12	5	0	0	0	0
MS	2021-01-13	2	0	0	0	0
MS	2021-01-14	8	0	0	1	0
MS	2021-01-16	3	0	0	0	0
MS	2021-01-17	1	0	0	0	0
MS	2021-01-18	2	0	0	0	0
MS	2021-01-19	5	0	0	0	0
MS	2021-01-20	2	0	0	0	0
MS	2021-01-21	1	0	0	0	0
MS	2021-01-22	1	0	0	0	0
MS	2021-01-23	4	0	0	0	0
MS	2021-01-25	1	0	0	0	0
MS	2021-01-26	3	0	0	0	0
MS	2021-01-28	1	0	0	0	0
MS	2021-01-29	2	0	0	0	0
MT	2020-11-07	1	0	0	0	0
MT	2020-11-16	1	0	0	0	0
MT	2020-11-19	1	0	0	0	0
MT	2020-11-23	1	0	0	0	0
MT	2020-11-24	2	0	0	0	0
MT	2020-11-27	1	0	0	0	0
MT	2020-12-29	1	0	0	0	0
MT	2020-12-31	1	0	0	1	0
MT	2021-01-02	1	0	0	1	0
MT	2021-01-20	1	0	0	0	0
MT	2021-01-24	1	0	0	0	0
NC	2020-09-08	2	0	0	0	0
NC	2020-09-12	3	0	0	0	0
NC	2020-09-14	2	0	0	0	0
NC	2020-09-15	5	0	0	0	0
NC	2020-09-19	3	0	0	0	0
NC	2020-09-22	4	0	0	0	0
NC	2020-09-24	2	0	0	0	0
NC	2020-09-26	1	0	0	0	0
NC	2020-09-28	4	0	0	0	0
NC	2020-09-29	1	0	0	0	0
NC	2020-10-01	2	0	0	0	0
NC	2020-10-02	1	0	0	0	0
NC	2020-10-03	2	0	0	0	0
NC	2020-10-06	6	0	0	0	0
NC	2020-10-07	1	0	0	0	0
NC	2020-10-08	5	0	0	0	0
NC	2020-10-09	7	0	0	0	0
NC	2020-10-10	12	0	0	0	0
NC	2020-10-11	11	0	0	0	0
NC	2020-10-12	37	0	0	0	0
NC	2020-10-13	32	0	0	0	0
NC	2020-10-14	34	0	0	0	0
NC	2020-10-15	48	0	0	0	0
NC	2020-10-16	32	0	0	0	0
NC	2020-10-17	38	0	0	0	0
NC	2020-10-18	23	0	0	0	0
NC	2020-10-19	35	0	0	0	0
NC	2020-10-20	37	0	0	0	0
NC	2020-10-21	42	0	0	0	0
NC	2020-10-22	37	0	0	0	0
NC	2020-10-23	104	0	0	0	0
NC	2020-10-24	94	0	0	0	0
NC	2020-10-25	74	0	0	0	0
NC	2020-10-26	115	0	0	0	0
NC	2020-10-27	94	0	0	0	0
NC	2020-10-28	108	0	0	0	0
NC	2020-10-29	109	0	0	0	0
NC	2020-10-30	80	0	0	0	0
NC	2020-10-31	99	0	0	0	0
NC	2020-11-01	72	0	0	0	0
NC	2020-11-02	116	0	0	0	0
NC	2020-11-03	112	0	0	0	0
NC	2020-11-04	124	0	0	0	0
NC	2020-11-05	124	0	0	0	0
NC	2020-11-06	91	0	0	0	0
NC	2020-11-07	152	0	0	0	0
NC	2020-11-08	126	0	0	0	0
NC	2020-11-09	163	0	0	0	0
NC	2020-11-10	141	0	0	0	0
NC	2020-11-11	101	0	0	0	0
NC	2020-11-12	166	0	0	0	0
NC	2020-11-13	193	0	0	0	0
NC	2020-11-14	159	0	0	0	0
NC	2020-11-15	140	0	0	0	0
NC	2020-11-16	154	0	0	0	0
NC	2020-11-17	114	0	0	0	0
NC	2020-11-18	95	0	0	0	0
NC	2020-11-19	108	0	0	0	0
NC	2020-11-20	79	1	0	0	0
NC	2020-11-21	82	0	0	0	0
NC	2020-11-22	74	0	0	0	0
NC	2020-11-23	100	0	0	0	0
NC	2020-11-24	115	0	0	0	0
NC	2020-11-25	139	0	0	0	0
NC	2020-11-27	212	0	0	0	0
NC	2020-11-28	224	0	0	0	0
NC	2020-11-29	157	0	0	0	0
NC	2020-11-30	226	0	0	0	0
NC	2020-12-01	205	2	0	0	0
NC	2020-12-02	179	0	0	0	0
NC	2020-12-03	204	1	0	0	0
NC	2020-12-04	180	1	0	0	0
NC	2020-12-05	176	0	0	0	0
NC	2020-12-06	139	0	0	0	0
NC	2020-12-07	214	0	0	0	0
NC	2020-12-08	165	0	0	0	0
NC	2020-12-09	169	0	0	0	0
NC	2020-12-10	198	0	0	0	0
NC	2020-12-11	167	0	0	0	0
NC	2020-12-12	191	0	0	0	0
NC	2020-12-13	166	0	0	0	0
NC	2020-12-14	237	0	0	0	0
NC	2020-12-15	200	0	0	0	0
NC	2020-12-16	162	0	0	0	0
NC	2020-12-17	204	0	0	0	0
NC	2020-12-18	192	0	0	0	0
NC	2020-12-19	148	0	0	0	0
NC	2020-12-20	125	0	0	0	0
NC	2020-12-21	170	0	0	0	0
NC	2020-12-22	183	0	0	0	0
NC	2020-12-23	203	0	0	0	0
NC	2020-12-24	238	0	0	0	0
NC	2020-12-26	268	0	0	0	0
NC	2020-12-27	243	0	0	0	0
NC	2020-12-28	287	0	0	0	0
NC	2020-12-29	341	0	0	0	0
NC	2020-12-30	271	1	0	1	1
NC	2020-12-31	298	0	0	1	0
NC	2021-01-02	280	1	0	7	0
NC	2021-01-03	211	0	0	0	0
NC	2021-01-04	311	0	0	6	0
NC	2021-01-05	303	1	0	8	1
NC	2021-01-06	269	2	0	2	1
NC	2021-01-07	285	1	0	0	0
NC	2021-01-08	220	1	0	0	0
NC	2021-01-09	209	0	0	0	0
NC	2021-01-10	171	1	0	4	1
NC	2021-01-11	243	1	1	1	1
NC	2021-01-12	260	0	0	4	0
NC	2021-01-13	220	0	0	0	0
NC	2021-01-14	247	2	2	3	2
NC	2021-01-15	208	1	0	0	0
NC	2021-01-16	198	0	0	0	0
NC	2021-01-17	175	1	0	0	0
NC	2021-01-18	265	0	0	0	0
NC	2021-01-19	281	2	0	0	0
NC	2021-01-20	242	0	0	0	0
NC	2021-01-21	225	0	0	0	0
NC	2021-01-22	201	0	0	0	0
NC	2021-01-23	213	1	0	0	0
NC	2021-01-24	157	1	0	0	0
NC	2021-01-25	220	1	0	0	0
NC	2021-01-26	216	3	0	0	0
NC	2021-01-27	199	3	0	0	0
NC	2021-01-28	178	1	0	0	0
NC	2021-01-29	39	1	0	0	0
ND	2020-10-22	1	0	0	0	0
ND	2020-12-07	1	0	0	0	0
ND	2020-12-15	1	0	0	0	0
ND	2020-12-30	2	0	0	1	0
ND	2021-01-08	1	0	0	0	0
NE	2020-10-15	1	0	0	0	0
NE	2020-10-16	1	0	0	0	0
NE	2020-10-30	1	0	0	0	0
NE	2020-11-05	1	0	0	0	0
NE	2020-11-09	1	0	0	0	0
NE	2020-11-14	5	0	0	0	0
NE	2020-11-19	4	0	0	0	0
NE	2020-11-20	1	0	0	0	0
NE	2020-11-24	2	0	0	0	0
NE	2020-11-28	1	0	0	0	0
NE	2020-12-03	1	0	0	0	0
NE	2020-12-07	1	0	0	0	0
NE	2020-12-08	3	0	0	0	0
NE	2020-12-10	1	0	0	0	0
NE	2020-12-12	1	0	0	0	0
NE	2020-12-22	1	0	0	0	0
NE	2020-12-30	2	0	0	0	0
NE	2021-01-02	1	0	0	1	0
NE	2021-01-06	1	0	0	0	0
NE	2021-01-19	1	0	0	0	0
NE	2021-01-21	1	0	0	0	0
NH	2020-10-05	1	0	0	0	0
NH	2020-10-14	1	0	0	0	0
NH	2020-10-15	1	0	0	0	0
NH	2020-10-17	1	0	0	0	0
NH	2020-10-26	1	0	0	0	0
NH	2020-11-04	1	0	0	0	0
NH	2020-11-06	1	1	0	0	0
NH	2020-11-08	1	0	0	0	0
NH	2020-11-10	1	0	0	0	0
NH	2020-11-11	3	0	0	0	0
NH	2020-11-14	2	1	0	0	0
NH	2020-11-19	2	0	0	0	0
NH	2020-11-20	1	0	0	0	0
NH	2020-11-27	3	0	0	0	0
NH	2020-11-30	1	0	0	0	0
NH	2020-12-02	1	0	0	0	0
NH	2020-12-03	2	0	0	0	0
NH	2020-12-05	1	0	0	0	0
NH	2020-12-07	1	0	0	0	0
NH	2020-12-08	2	0	0	0	0
NH	2020-12-12	1	0	0	0	0
NH	2020-12-14	1	0	0	0	0
NH	2020-12-15	1	0	0	0	0
NH	2020-12-29	1	0	0	0	0
NH	2020-12-30	1	0	0	0	0
NH	2020-12-31	1	0	0	1	0
NH	2021-01-03	1	0	0	1	0
NH	2021-01-05	2	0	0	1	0
NH	2021-01-12	1	0	0	1	0
NH	2021-01-14	1	0	0	1	0
NH	2021-01-15	3	1	0	0	0
NH	2021-01-16	1	0	0	0	0
NH	2021-01-20	1	0	0	0	0
NH	2021-01-24	1	0	0	0	0
NH	2021-01-25	2	0	0	0	0
NH	2021-01-28	1	0	0	0	0
NJ	2020-09-14	1	0	0	0	0
NJ	2020-09-16	1	0	0	0	0
NJ	2020-09-18	1	0	0	0	0
NJ	2020-09-21	2	0	0	0	0
NJ	2020-09-22	1	0	0	0	0
NJ	2020-09-23	3	0	0	0	0
NJ	2020-09-25	2	0	0	0	0
NJ	2020-09-28	1	0	0	0	0
NJ	2020-09-29	1	0	0	0	0
NJ	2020-09-30	2	0	0	0	0
NJ	2020-10-01	1	0	0	0	0
NJ	2020-10-04	1	0	0	0	0
NJ	2020-10-05	3	0	0	0	0
NJ	2020-10-06	2	0	0	0	0
NJ	2020-10-07	2	0	0	0	0
NJ	2020-10-08	2	0	0	0	0
NJ	2020-10-09	3	0	0	0	0
NJ	2020-10-10	1	0	0	0	0
NJ	2020-10-11	2	0	0	0	0
NJ	2020-10-12	3	0	0	0	0
NJ	2020-10-13	1	0	0	0	0
NJ	2020-10-14	3	0	0	0	0
NJ	2020-10-15	2	0	0	0	0
NJ	2020-10-17	4	0	0	0	0
NJ	2020-10-18	2	0	0	0	0
NJ	2020-10-19	2	0	0	0	0
NJ	2020-10-20	1	0	0	0	0
NJ	2020-10-21	5	0	0	0	0
NJ	2020-10-23	1	0	0	0	0
NJ	2020-10-24	2	0	0	0	0
NJ	2020-10-25	2	0	0	0	0
NJ	2020-10-26	2	0	0	0	0
NJ	2020-10-27	2	0	0	0	0
NJ	2020-10-29	3	0	0	0	0
NJ	2020-10-30	2	0	0	0	0
NJ	2020-10-31	2	0	0	0	0
NJ	2020-11-01	3	0	0	0	0
NJ	2020-11-02	3	0	0	0	0
NJ	2020-11-03	6	0	0	0	0
NJ	2020-11-04	8	0	0	0	0
NJ	2020-11-05	6	0	0	0	0
NJ	2020-11-06	10	0	0	0	0
NJ	2020-11-07	11	0	0	0	0
NJ	2020-11-08	5	0	0	0	0
NJ	2020-11-09	6	0	0	0	0
NJ	2020-11-10	11	0	0	0	0
NJ	2020-11-11	7	0	0	0	0
NJ	2020-11-12	9	0	0	0	0
NJ	2020-11-13	12	0	0	0	0
NJ	2020-11-14	8	0	0	0	0
NJ	2020-11-15	6	0	0	0	0
NJ	2020-11-16	7	0	0	0	0
NJ	2020-11-17	7	0	0	0	0
NJ	2020-11-18	18	0	0	0	0
NJ	2020-11-19	4	0	0	0	0
NJ	2020-11-20	4	0	0	0	0
NJ	2020-11-21	3	0	0	0	0
NJ	2020-11-22	7	0	0	0	0
NJ	2020-11-23	12	0	0	0	0
NJ	2020-11-24	6	0	0	0	0
NJ	2020-11-25	10	0	0	0	0
NJ	2020-11-27	7	0	0	0	0
NJ	2020-11-28	8	0	0	0	0
NJ	2020-11-29	5	0	0	0	0
NJ	2020-11-30	13	0	0	0	0
NJ	2020-12-01	10	0	0	0	0
NJ	2020-12-02	10	0	0	0	0
NJ	2020-12-03	10	0	0	0	0
NJ	2020-12-04	9	0	0	0	0
NJ	2020-12-05	3	0	0	0	0
NJ	2020-12-06	4	0	0	0	0
NJ	2020-12-07	10	0	0	0	0
NJ	2020-12-08	16	0	0	0	0
NJ	2020-12-09	14	0	0	0	0
NJ	2020-12-10	5	0	0	0	0
NJ	2020-12-11	4	0	0	0	0
NJ	2020-12-12	8	0	0	0	0
NJ	2020-12-13	2	0	0	0	0
NJ	2020-12-14	16	0	0	0	0
NJ	2020-12-15	7	0	0	0	0
NJ	2020-12-16	12	0	0	0	0
NJ	2020-12-17	6	0	0	0	0
NJ	2020-12-18	5	0	0	0	0
NJ	2020-12-19	8	0	0	0	0
NJ	2020-12-20	5	0	0	0	0
NJ	2020-12-21	6	0	0	0	0
NJ	2020-12-22	7	0	0	0	0
NJ	2020-12-23	14	0	0	0	0
NJ	2020-12-24	7	0	0	0	0
NJ	2020-12-26	13	0	0	0	0
NJ	2020-12-27	12	0	0	0	0
NJ	2020-12-28	8	0	0	0	0
NJ	2020-12-29	9	0	0	0	0
NJ	2020-12-30	5	0	0	0	0
NJ	2020-12-31	9	0	0	1	0
NJ	2021-01-02	15	0	0	0	0
NJ	2021-01-03	6	0	0	2	0
NJ	2021-01-04	8	0	0	2	0
NJ	2021-01-05	14	0	0	1	0
NJ	2021-01-06	13	0	0	1	0
NJ	2021-01-07	12	0	0	0	0
NJ	2021-01-08	12	0	0	0	0
NJ	2021-01-09	9	0	0	0	0
NJ	2021-01-10	7	0	0	2	0
NJ	2021-01-11	5	0	0	0	0
NJ	2021-01-12	10	0	0	2	0
NJ	2021-01-13	13	0	0	1	0
NJ	2021-01-14	10	0	0	1	0
NJ	2021-01-15	6	1	0	0	0
NJ	2021-01-16	15	1	0	0	0
NJ	2021-01-17	13	0	0	0	0
NJ	2021-01-18	9	0	0	0	0
NJ	2021-01-19	13	0	0	0	0
NJ	2021-01-20	10	0	0	0	0
NJ	2021-01-21	6	0	0	0	0
NJ	2021-01-22	9	1	0	0	0
NJ	2021-01-23	6	0	0	0	0
NJ	2021-01-24	4	0	0	0	0
NJ	2021-01-25	10	0	0	0	0
NJ	2021-01-26	5	0	0	0	0
NJ	2021-01-27	5	0	0	0	0
NJ	2021-01-28	8	0	0	0	0
NJ	2021-01-29	4	1	0	0	0
NM	2020-09-21	2	0	0	0	0
NM	2020-09-23	1	0	0	0	0
NM	2020-09-29	1	0	0	0	0
NM	2020-10-02	1	0	0	0	0
NM	2020-10-03	3	0	0	0	0
NM	2020-10-08	1	0	0	0	0
NM	2020-10-15	2	0	0	0	0
NM	2020-10-17	1	0	0	0	0
NM	2020-10-19	3	0	0	0	0
NM	2020-10-20	1	0	0	0	0
NM	2020-10-21	3	0	0	0	0
NM	2020-10-26	1	0	0	0	0
NM	2020-10-27	2	0	0	0	0
NM	2020-10-29	2	0	0	0	0
NM	2020-10-31	1	0	0	0	0
NM	2020-11-02	1	0	0	0	0
NM	2020-11-03	2	0	0	0	0
NM	2020-11-04	2	0	0	0	0
NM	2020-11-05	3	0	0	0	0
NM	2020-11-06	1	0	0	0	0
NM	2020-11-09	1	0	0	0	0
NM	2020-11-10	5	0	0	0	0
NM	2020-11-11	1	0	0	0	0
NM	2020-11-12	4	0	0	0	0
NM	2020-11-16	3	0	0	0	0
NM	2020-11-17	1	0	0	0	0
NM	2020-11-18	2	0	0	0	0
NM	2020-11-21	9	0	0	0	0
NM	2020-11-22	1	0	0	0	0
NM	2020-11-23	1	0	0	0	0
NM	2020-11-25	1	0	0	0	0
NM	2020-11-26	1	0	0	0	0
NM	2020-11-28	3	0	0	0	0
NM	2020-11-30	2	0	0	0	0
NM	2020-12-01	3	0	0	0	0
NM	2020-12-02	2	0	0	0	0
NM	2020-12-03	2	0	0	0	0
NM	2020-12-07	3	0	0	0	0
NM	2020-12-08	9	0	0	0	0
NM	2020-12-09	4	0	0	0	0
NM	2020-12-10	6	0	0	0	0
NM	2020-12-11	1	0	0	0	0
NM	2020-12-12	1	0	0	0	0
NM	2020-12-14	2	0	0	0	0
NM	2020-12-15	3	0	0	0	0
NM	2020-12-17	1	0	0	0	0
NM	2020-12-19	1	0	0	0	0
NM	2020-12-21	1	0	0	0	0
NM	2020-12-22	1	0	0	0	0
NM	2020-12-24	1	0	0	0	0
NM	2020-12-29	3	0	0	0	0
NM	2020-12-30	1	0	0	0	0
NM	2021-01-03	1	0	0	1	0
NM	2021-01-05	1	0	0	0	0
NM	2021-01-06	1	0	0	0	0
NM	2021-01-07	2	0	0	0	0
NM	2021-01-08	1	0	0	0	0
NM	2021-01-09	1	0	0	0	0
NM	2021-01-12	3	0	0	1	0
NM	2021-01-13	2	0	0	0	0
NM	2021-01-14	1	0	0	0	0
NM	2021-01-18	1	0	0	0	0
NM	2021-01-19	1	0	0	0	0
NM	2021-01-20	3	0	0	0	0
NM	2021-01-25	3	0	0	0	0
NM	2021-01-27	2	0	0	0	0
NM	2021-01-28	2	0	0	0	0
NOT PROVIDED	2020-09-08	6	0	0	0	0
NOT PROVIDED	2020-09-09	4	0	0	0	0
NOT PROVIDED	2020-09-14	8	0	0	0	0
NOT PROVIDED	2020-09-16	1	0	0	0	0
NOT PROVIDED	2020-09-25	8	0	0	0	0
NOT PROVIDED	2020-09-26	1	0	0	0	0
NOT PROVIDED	2020-09-27	2	0	0	0	0
NOT PROVIDED	2020-10-05	6	0	0	0	0
NOT PROVIDED	2020-10-06	6	0	0	0	0
NOT PROVIDED	2020-10-08	5	0	0	0	0
NOT PROVIDED	2020-10-16	15	0	0	0	0
NOT PROVIDED	2020-10-17	8	0	0	0	0
NOT PROVIDED	2020-10-18	5	0	0	0	0
NOT PROVIDED	2020-11-02	33	0	0	0	0
NOT PROVIDED	2020-11-05	43	0	0	0	0
NOT PROVIDED	2020-11-06	35	0	0	0	0
NOT PROVIDED	2020-11-07	18	0	0	0	0
NOT PROVIDED	2020-11-08	19	0	0	0	0
NOT PROVIDED	2020-11-16	100	0	0	0	0
NOT PROVIDED	2020-11-19	1	0	0	0	0
NOT PROVIDED	2020-11-26	1	0	0	0	0
NOT PROVIDED	2020-11-27	1	0	0	0	0
NOT PROVIDED	2020-11-29	1	0	0	0	0
NOT PROVIDED	2020-12-03	2	0	0	0	0
NOT PROVIDED	2020-12-20	3	0	0	0	0
NOT PROVIDED	2020-12-24	2	0	0	0	0
NOT PROVIDED	2021-01-21	1	0	0	0	0
NOT PROVIDED	2021-01-23	3	0	0	0	0
NOT PROVIDED	2021-01-24	2	0	0	0	0
NV	2020-09-07	1	0	0	0	0
NV	2020-09-08	1	0	0	0	0
NV	2020-09-10	2	0	0	0	0
NV	2020-09-12	1	0	0	0	0
NV	2020-09-16	1	0	0	0	0
NV	2020-09-18	1	0	0	0	0
NV	2020-09-21	1	0	0	0	0
NV	2020-09-23	1	0	0	0	0
NV	2020-09-26	3	0	0	0	0
NV	2020-10-06	2	0	0	0	0
NV	2020-10-07	1	0	0	0	0
NV	2020-10-09	1	0	0	0	0
NV	2020-10-15	3	0	0	0	0
NV	2020-10-17	1	0	0	0	0
NV	2020-10-19	1	0	0	0	0
NV	2020-10-20	1	0	0	0	0
NV	2020-10-22	1	0	0	0	0
NV	2020-10-23	1	0	0	0	0
NV	2020-10-24	2	0	0	0	0
NV	2020-10-26	3	0	0	0	0
NV	2020-10-28	2	0	0	0	0
NV	2020-10-30	5	0	0	0	0
NV	2020-10-31	3	0	0	0	0
NV	2020-11-02	1	0	0	0	0
NV	2020-11-04	2	0	0	0	0
NV	2020-11-06	2	0	0	0	0
NV	2020-11-07	2	0	0	0	0
NV	2020-11-09	2	0	0	0	0
NV	2020-11-10	6	0	0	0	0
NV	2020-11-11	5	0	0	0	0
NV	2020-11-12	2	0	0	0	0
NV	2020-11-13	2	0	0	0	0
NV	2020-11-14	2	0	0	0	0
NV	2020-11-17	4	0	0	0	0
NV	2020-11-18	4	0	0	0	0
NV	2020-11-19	4	0	0	0	0
NV	2020-11-20	7	0	0	0	0
NV	2020-11-21	4	0	0	0	0
NV	2020-11-23	4	0	0	0	0
NV	2020-11-24	5	0	0	0	0
NV	2020-11-25	8	0	0	0	0
NV	2020-11-27	6	0	0	0	0
NV	2020-11-28	4	0	0	0	0
NV	2020-11-30	7	0	0	0	0
NV	2020-12-01	5	0	0	0	0
NV	2020-12-02	3	0	0	0	0
NV	2020-12-03	4	0	0	0	0
NV	2020-12-04	6	0	0	0	0
NV	2020-12-05	2	0	0	0	0
NV	2020-12-07	4	0	0	0	0
NV	2020-12-08	6	0	0	0	0
